milliseconds (ms),frame_start,frame_end,bpm
4651,133,132,96.24095999999999
4667,133,133,96.24095999999999
4683,134,133,96.24095999999999
4699,134,134,96.24095999999999
4715,135,134,72.18072
4731,135,135,72.18072
4747,136,135,72.18072
4763,136,136,72.18072
4779,137,136,72.18072
4795,137,136,72.18072
4811,137,137,72.18072
4827,138,137,72.18072
4843,138,138,72.18072
4859,139,138,72.18072
4875,139,139,72.18072
4891,140,139,72.18072
4907,140,140,72.18072
4923,141,140,72.18072
4939,141,141,72.18072
4955,142,141,72.18072
4971,142,141,72.18072
4987,142,142,72.18072
5003,143,142,72.18072
5019,143,143,72.18072
5035,144,143,72.18072
5051,144,144,72.18072
5067,145,144,72.18072
5083,145,145,72.18072
5099,146,145,72.18072
5115,146,146,72.18072
5131,147,146,72.18072
5147,147,147,72.18072
5163,148,147,72.18072
5179,148,147,72.18072
5195,148,148,72.18072
5211,149,148,72.18072
5227,149,149,72.18072
5243,150,149,72.18072
5259,150,150,72.18072
5275,151,150,72.18072
5291,151,151,72.18072
5307,152,151,72.18072
5323,152,152,72.18072
5339,153,152,72.18072
5355,153,152,72.18072
5371,153,153,72.18072
5387,154,153,72.18072
5403,154,154,72.18072
5419,155,154,72.18072
5435,155,155,72.18072
5451,156,155,72.18072
5467,156,156,72.18072
5483,157,156,72.18072
5499,157,157,72.18072
5515,158,157,72.18072
5531,158,158,72.18072
5547,159,158,72.18072
5563,159,158,72.18072
5579,159,159,72.18072
5595,160,159,72.18072
5611,160,160,72.18072
5627,161,160,72.18072
5643,161,161,72.18072
5659,162,161,72.18072
5675,162,162,72.18072
5691,163,162,72.18072
5707,163,163,72.18072
5723,164,163,72.18072
5739,164,164,72.18072
5755,165,164,72.18072
5771,165,164,72.18072
5787,165,165,72.18072
5803,166,165,72.18072
5819,166,166,72.18072
5835,167,166,72.18072
5851,167,167,72.18072
5867,168,167,72.18072
5883,168,168,72.18072
5899,169,168,72.18072
5915,169,169,72.18072
5931,170,169,72.18072
5947,170,169,72.18072
5963,170,170,72.18072
5979,171,170,72.18072
5995,171,171,72.18072
6011,172,171,72.18072
6027,172,172,72.18072
6043,173,172,72.18072
6059,173,173,72.18072
6075,174,173,72.18072
6091,174,174,72.18072
6107,175,174,72.18072
6123,175,175,72.18072
6139,176,175,72.18072
6155,176,175,72.18072
6171,176,176,72.18072
6187,177,176,72.18072
6203,177,177,72.18072
6219,178,177,72.18072
6235,178,178,72.18072
6251,179,178,72.18072
6267,179,179,72.18072
6283,180,179,72.18072
6299,180,180,72.18072
6315,181,180,72.18072
6331,181,180,72.18072
6347,181,181,72.18072
6363,182,181,72.18072
6379,182,182,72.18072
6395,183,182,72.18072
6411,183,183,72.18072
6427,184,183,72.18072
6443,184,184,72.18072
6459,185,184,72.18072
6475,185,185,72.18072
6491,186,185,72.18072
6507,186,186,72.18072
6523,187,186,72.18072
6539,187,186,72.18072
6555,187,187,72.18072
6571,188,187,72.18072
6587,188,188,72.18072
6603,189,188,72.18072
6619,189,189,72.18072
6635,190,189,72.18072
6651,190,190,72.18072
6667,191,190,72.18072
6683,191,191,72.18072
6699,192,191,72.18072
6715,192,191,72.18072
6731,192,192,72.18072
6747,193,192,72.18072
6763,193,193,72.18072
6779,194,193,72.18072
6795,194,194,72.18072
6811,195,194,72.18072
6827,195,195,72.18072
6843,196,195,72.18072
6859,196,196,72.18072
6875,197,196,72.18072
6891,197,197,72.18072
6907,198,197,72.18072
6923,198,197,72.18072
6939,198,198,72.18072
6955,199,198,72.18072
6971,199,199,72.18072
6987,200,199,72.18072
7003,200,200,72.18072
7019,201,200,72.18072
7035,201,201,72.18072
7051,202,201,72.18072
7067,202,202,72.18072
7083,203,202,72.18072
7099,203,202,72.18072
7115,203,203,72.18072
7131,204,203,72.18072
7147,204,204,72.18072
7163,205,204,72.18072
7179,205,205,72.18072
7195,206,205,72.18072
7211,206,206,72.18072
7227,207,206,72.18072
7243,207,207,72.18072
7259,208,207,72.18072
7275,208,208,72.18072
7291,209,208,72.18072
7307,209,208,72.18072
7323,209,209,72.18072
7339,210,209,72.18072
7355,210,210,72.18072
7371,211,210,72.18072
7387,211,211,72.18072
7403,212,211,72.18072
7419,212,212,72.18072
7435,213,212,72.18072
7451,213,213,72.18072
7467,214,213,72.18072
7483,214,214,72.18072
7499,215,214,72.18072
7515,215,214,72.18072
7531,215,215,72.18072
7547,216,215,72.18072
7563,216,216,72.18072
7579,217,216,72.18072
7595,217,217,72.18072
7611,218,217,72.18072
7627,218,218,72.18072
7643,219,218,72.18072
7659,219,219,72.18072
7675,220,219,72.18072
7691,220,219,72.18072
7707,220,220,72.18072
7723,221,220,72.18072
7739,221,221,72.18072
7755,222,221,72.18072
7771,222,222,72.18072
7787,223,222,72.18072
7803,223,223,72.18072
7819,224,223,72.18072
7835,224,224,72.18072
7851,225,224,72.18072
7867,225,225,72.18072
7883,226,225,72.18072
7899,226,225,72.18072
7915,226,226,72.18072
7931,227,226,72.18072
7947,227,227,72.18072
7963,228,227,72.18072
7979,228,228,72.18072
7995,229,228,72.18072
8011,229,229,72.18072
8027,230,229,72.18072
8043,230,230,72.18072
8059,231,230,72.18072
8075,231,230,72.18072
8091,231,231,72.18072
8107,232,231,72.18072
8123,232,232,72.18072
8139,233,232,72.18072
8155,233,233,72.18072
8171,234,233,72.18072
8187,234,234,72.18072
8203,235,234,72.18072
8219,235,235,72.18072
8235,236,235,72.18072
8251,236,236,72.18072
8267,237,236,72.18072
8283,237,236,72.18072
8299,237,237,72.18072
8315,238,237,72.18072
8331,238,238,72.18072
8347,239,238,72.18072
8363,239,239,72.18072
8379,240,239,72.18072
8395,240,240,72.18072
8411,241,240,72.18072
8427,241,241,72.18072
8443,242,241,72.18072
8459,242,241,72.18072
8475,242,242,72.18072
8491,243,242,72.18072
8507,243,243,72.18072
8523,244,243,72.18072
8539,244,244,72.18072
8555,245,244,72.18072
8571,245,245,72.18072
8587,246,245,72.18072
8603,246,246,72.18072
8619,247,246,72.18072
8635,247,247,72.18072
8651,248,247,72.18072
8667,248,247,72.18072
8683,248,248,72.18072
8699,249,248,72.18072
8715,249,249,72.18072
8731,250,249,72.18072
8747,250,250,72.18072
8763,251,250,72.18072
8779,251,251,72.18072
8795,252,251,72.18072
8811,252,252,72.18072
8827,253,252,72.18072
8843,253,253,72.18072
8859,254,253,72.18072
8875,254,253,72.18072
8891,254,254,72.18072
8907,255,254,72.18072
8923,255,255,72.18072
8939,256,255,72.18072
8955,256,256,72.18072
8971,257,256,72.18072
8987,257,257,72.18072
9003,258,257,72.18072
9019,258,258,72.18072
9035,259,258,72.18072
9051,259,258,72.18072
9067,259,259,72.18072
9083,260,259,72.18072
9099,260,260,72.18072
9115,261,260,72.18072
9131,261,261,72.18072
9147,262,261,72.18072
9163,262,262,72.18072
9179,263,262,72.18072
9195,263,263,72.18072
9211,264,263,72.18072
9227,264,264,72.18072
9243,265,264,72.18072
9259,265,264,72.18072
9275,265,265,72.18072
9291,266,265,72.18072
9307,266,266,72.18072
9323,267,266,72.18072
9339,267,267,72.18072
9355,268,267,72.18072
9371,268,268,72.18072
9387,269,268,72.18072
9403,269,269,72.18072
9419,270,269,72.18072
9435,270,269,72.18072
9451,270,270,72.18072
9467,271,270,72.18072
9483,271,271,72.18072
9499,272,271,72.18072
9515,272,272,72.18072
9531,273,272,72.18072
9547,273,273,72.18072
9563,274,273,72.18072
9579,274,274,72.18072
9595,275,274,72.18072
9611,275,275,72.18072
9627,276,275,72.18072
9643,276,275,72.18072
9659,276,276,72.18072
9675,277,276,72.18072
9691,277,277,72.18072
9707,278,277,72.18072
9723,278,278,72.18072
9739,279,278,72.18072
9755,279,279,72.18072
9771,280,279,72.18072
9787,280,280,108.27107999999998
9803,281,280,108.27107999999998
9819,281,280,108.27107999999998
9835,281,281,108.27107999999998
9851,282,281,108.27107999999998
9867,282,282,108.27107999999998
9883,283,282,108.27107999999998
9899,283,283,108.27107999999998
9915,284,283,108.27107999999998
9931,284,284,108.27107999999998
9947,285,284,108.27107999999998
9963,285,285,108.27107999999998
9979,286,285,108.27107999999998
9995,286,286,120.3012
10011,287,286,120.3012
10027,287,286,120.3012
10043,287,287,120.3012
10059,288,287,120.3012
10075,288,288,120.3012
10091,289,288,72.18072
10107,289,289,72.18072
10123,290,289,72.18072
10139,290,290,72.18072
10155,291,290,72.18072
10171,291,291,72.18072
10187,292,291,72.18072
10203,292,291,72.18072
10219,292,292,72.18072
10235,293,292,72.18072
10251,293,293,72.18072
10267,294,293,72.18072
10283,294,294,72.18072
10299,295,294,72.18072
10315,295,295,72.18072
10331,296,295,72.18072
10347,296,296,72.18072
10363,297,296,72.18072
10379,297,297,72.18072
10395,298,297,72.18072
10411,298,297,72.18072
10427,298,298,72.18072
10443,299,298,120.3012
10459,299,299,120.3012
10475,300,299,120.3012
10491,300,300,120.3012
10507,301,300,120.3012
10523,301,301,120.3012
10539,302,301,120.3012
10555,302,302,120.3012
10571,303,302,120.3012
10587,303,303,120.3012
10603,304,303,120.3012
10619,304,303,120.3012
10635,304,304,120.3012
10651,305,304,120.3012
10667,305,305,120.3012
10683,306,305,120.3012
10699,306,306,120.3012
10715,307,306,120.3012
10731,307,307,120.3012
10747,308,307,120.3012
10763,308,308,120.3012
10779,309,308,120.3012
10795,309,308,120.3012
10811,309,309,120.3012
10827,310,309,120.3012
10843,310,310,120.3012
10859,311,310,120.3012
10875,311,311,120.3012
10891,312,311,120.3012
10907,312,312,120.3012
10923,313,312,120.3012
10939,313,313,120.3012
10955,314,313,120.3012
10971,314,314,120.3012
10987,315,314,120.3012
11003,315,314,120.3012
11019,315,315,120.3012
11035,316,315,120.3012
11051,316,316,120.3012
11067,317,316,120.3012
11083,317,317,120.3012
11099,318,317,120.3012
11115,318,318,120.3012
11131,319,318,120.3012
11147,319,319,120.3012
11163,320,319,120.3012
11179,320,319,120.3012
11195,320,320,120.3012
11211,321,320,120.3012
11227,321,321,120.3012
11243,322,321,120.3012
11259,322,322,120.3012
11275,323,322,120.3012
11291,323,323,120.3012
11307,324,323,120.3012
11323,324,324,120.3012
11339,325,324,120.3012
11355,325,325,120.3012
11371,326,325,120.3012
11387,326,325,120.3012
11403,326,326,120.3012
11419,327,326,120.3012
11435,327,327,120.3012
11451,328,327,120.3012
11467,328,328,120.3012
11483,329,328,120.3012
11499,329,329,120.3012
11515,330,329,120.3012
11531,330,330,120.3012
11547,331,330,120.3012
11563,331,330,120.3012
11579,331,331,120.3012
11595,332,331,120.3012
11611,332,332,120.3012
11627,333,332,120.3012
11643,333,333,120.3012
11659,334,333,120.3012
11675,334,334,120.3012
11691,335,334,120.3012
11707,335,335,120.3012
11723,336,335,120.3012
11739,336,336,120.3012
11755,337,336,120.3012
11771,337,336,120.3012
11787,337,337,120.3012
11803,338,337,120.3012
11819,338,338,120.3012
11835,339,338,120.3012
11851,339,339,120.3012
11867,340,339,120.3012
11883,340,340,120.3012
11899,341,340,120.3012
11915,341,341,120.3012
11931,342,341,120.3012
11947,342,342,120.3012
11963,343,342,120.3012
11979,343,342,120.3012
11995,343,343,120.3012
12011,344,343,72.18072
12027,344,344,72.18072
12043,345,344,72.18072
12059,345,345,72.18072
12075,346,345,72.18072
12091,346,346,72.18072
12107,347,346,72.18072
12123,347,347,72.18072
12139,348,347,72.18072
12155,348,347,72.18072
12171,348,348,72.18072
12187,349,348,72.18072
12203,349,349,72.18072
12219,350,349,72.18072
12235,350,350,72.18072
12251,351,350,72.18072
12267,351,351,72.18072
12283,352,351,72.18072
12299,352,352,72.18072
12315,353,352,72.18072
12331,353,353,72.18072
12347,354,353,72.18072
12363,354,353,72.18072
12379,354,354,72.18072
12395,355,354,72.18072
12411,355,355,72.18072
12427,356,355,72.18072
12443,356,356,72.18072
12459,357,356,84.21083999999999
12475,357,357,84.21083999999999
12491,358,357,84.21083999999999
12507,358,358,84.21083999999999
12523,359,358,84.21083999999999
12539,359,358,84.21083999999999
12555,359,359,84.21083999999999
12571,360,359,84.21083999999999
12587,360,360,84.21083999999999
12603,361,360,84.21083999999999
12619,361,361,84.21083999999999
12635,362,361,84.21083999999999
12651,362,362,84.21083999999999
12667,363,362,84.21083999999999
12683,363,363,84.21083999999999
12699,364,363,84.21083999999999
12715,364,364,84.21083999999999
12731,365,364,84.21083999999999
12747,365,364,84.21083999999999
12763,365,365,84.21083999999999
12779,366,365,84.21083999999999
12795,366,366,84.21083999999999
12811,367,366,84.21083999999999
12827,367,367,84.21083999999999
12843,368,367,72.18072
12859,368,368,72.18072
12875,369,368,72.18072
12891,369,369,72.18072
12907,370,369,72.18072
12923,370,369,72.18072
12939,370,370,72.18072
12955,371,370,72.18072
12971,371,371,72.18072
12987,372,371,72.18072
13003,372,372,72.18072
13019,373,372,72.18072
13035,373,373,72.18072
13051,374,373,72.18072
13067,374,374,72.18072
13083,375,374,72.18072
13099,375,375,84.21083999999999
13115,376,375,84.21083999999999
13131,376,375,84.21083999999999
13147,376,376,84.21083999999999
13163,377,376,84.21083999999999
13179,377,377,84.21083999999999
13195,378,377,84.21083999999999
13211,378,378,84.21083999999999
13227,379,378,84.21083999999999
13243,379,379,84.21083999999999
13259,380,379,84.21083999999999
13275,380,380,84.21083999999999
13291,381,380,84.21083999999999
13307,381,380,84.21083999999999
13323,381,381,84.21083999999999
13339,382,381,84.21083999999999
13355,382,382,84.21083999999999
13371,383,382,84.21083999999999
13387,383,383,84.21083999999999
13403,384,383,84.21083999999999
13419,384,384,84.21083999999999
13435,385,384,84.21083999999999
13451,385,385,84.21083999999999
13467,386,385,84.21083999999999
13483,386,386,84.21083999999999
13499,387,386,84.21083999999999
13515,387,386,84.21083999999999
13531,387,387,84.21083999999999
13547,388,387,84.21083999999999
13563,388,388,84.21083999999999
13579,389,388,84.21083999999999
13595,389,389,84.21083999999999
13611,390,389,84.21083999999999
13627,390,390,84.21083999999999
13643,391,390,84.21083999999999
13659,391,391,84.21083999999999
13675,392,391,84.21083999999999
13691,392,392,84.21083999999999
13707,393,392,84.21083999999999
13723,393,392,84.21083999999999
13739,393,393,84.21083999999999
13755,394,393,84.21083999999999
13771,394,394,84.21083999999999
13787,395,394,84.21083999999999
13803,395,395,84.21083999999999
13819,396,395,84.21083999999999
13835,396,396,84.21083999999999
13851,397,396,84.21083999999999
13867,397,397,84.21083999999999
13883,398,397,84.21083999999999
13899,398,397,84.21083999999999
13915,398,398,84.21083999999999
13931,399,398,84.21083999999999
13947,399,399,84.21083999999999
13963,400,399,84.21083999999999
13979,400,400,84.21083999999999
13995,401,400,84.21083999999999
14011,401,401,84.21083999999999
14027,402,401,84.21083999999999
14043,402,402,84.21083999999999
14059,403,402,84.21083999999999
14075,403,403,84.21083999999999
14091,404,403,84.21083999999999
14107,404,403,84.21083999999999
14123,404,404,84.21083999999999
14139,405,404,84.21083999999999
14155,405,405,84.21083999999999
14171,406,405,84.21083999999999
14187,406,406,84.21083999999999
14203,407,406,84.21083999999999
14219,407,407,84.21083999999999
14235,408,407,84.21083999999999
14251,408,408,84.21083999999999
14267,409,408,84.21083999999999
14283,409,408,84.21083999999999
14299,409,409,84.21083999999999
14315,410,409,84.21083999999999
14331,410,410,84.21083999999999
14347,411,410,84.21083999999999
14363,411,411,84.21083999999999
14379,412,411,84.21083999999999
14395,412,412,84.21083999999999
14411,413,412,84.21083999999999
14427,413,413,84.21083999999999
14443,414,413,84.21083999999999
14459,414,414,84.21083999999999
14475,415,414,84.21083999999999
14491,415,414,84.21083999999999
14507,415,415,84.21083999999999
14523,416,415,84.21083999999999
14539,416,416,84.21083999999999
14555,417,416,84.21083999999999
14571,417,417,84.21083999999999
14587,418,417,84.21083999999999
14603,418,418,84.21083999999999
14619,419,418,84.21083999999999
14635,419,419,84.21083999999999
14651,420,419,84.21083999999999
14667,420,419,84.21083999999999
14683,420,420,84.21083999999999
14699,421,420,84.21083999999999
14715,421,421,84.21083999999999
14731,422,421,84.21083999999999
14747,422,422,84.21083999999999
14763,423,422,84.21083999999999
14779,423,423,84.21083999999999
14795,424,423,72.18072
14811,424,424,72.18072
14827,425,424,72.18072
14843,425,425,72.18072
14859,426,425,72.18072
14875,426,425,72.18072
14891,426,426,72.18072
14907,427,426,72.18072
14923,427,427,72.18072
14939,428,427,72.18072
14955,428,428,72.18072
14971,429,428,72.18072
14987,429,429,72.18072
15003,430,429,72.18072
15019,430,430,60.1506
15035,431,430,60.1506
15051,431,430,60.1506
15067,431,431,60.1506
15083,432,431,60.1506
15099,432,432,60.1506
15115,433,432,60.1506
15131,433,433,60.1506
15147,434,433,60.1506
15163,434,434,60.1506
15179,435,434,60.1506
15195,435,435,60.1506
15211,436,435,60.1506
15227,436,436,60.1506
15243,437,436,60.1506
15259,437,436,60.1506
15275,437,437,60.1506
15291,438,437,60.1506
15307,438,438,60.1506
15323,439,438,60.1506
15339,439,439,60.1506
15355,440,439,48.12047999999999
15371,440,440,48.12047999999999
15387,441,440,48.12047999999999
15403,441,441,48.12047999999999
15419,442,441,48.12047999999999
15435,442,442,48.12047999999999
15451,443,442,48.12047999999999
15467,443,442,48.12047999999999
15483,443,443,48.12047999999999
15499,444,443,72.18072
15515,444,444,72.18072
15531,445,444,72.18072
15547,445,445,72.18072
15563,446,445,72.18072
15579,446,446,72.18072
15595,447,446,72.18072
15611,447,447,72.18072
15627,448,447,72.18072
15643,448,447,72.18072
15659,448,448,72.18072
15675,449,448,72.18072
15691,449,449,72.18072
15707,450,449,72.18072
15723,450,450,72.18072
15739,451,450,72.18072
15755,451,451,72.18072
15771,452,451,72.18072
15787,452,452,72.18072
15803,453,452,72.18072
15819,453,453,72.18072
15835,454,453,72.18072
15851,454,453,72.18072
15867,454,454,72.18072
15883,455,454,72.18072
15899,455,455,72.18072
15915,456,455,72.18072
15931,456,456,72.18072
15947,457,456,72.18072
15963,457,457,72.18072
15979,458,457,72.18072
15995,458,458,72.18072
16011,459,458,72.18072
16027,459,458,72.18072
16043,459,459,72.18072
16059,460,459,72.18072
16075,460,460,72.18072
16091,461,460,60.1506
16107,461,461,60.1506
16123,462,461,60.1506
16139,462,462,60.1506
16155,463,462,60.1506
16171,463,463,60.1506
16187,464,463,60.1506
16203,464,464,60.1506
16219,465,464,60.1506
16235,465,464,60.1506
16251,465,465,60.1506
16267,466,465,72.18072
16283,466,466,72.18072
16299,467,466,72.18072
16315,467,467,72.18072
16331,468,467,72.18072
16347,468,468,72.18072
16363,469,468,72.18072
16379,469,469,72.18072
16395,470,469,72.18072
16411,470,469,72.18072
16427,470,470,72.18072
16443,471,470,72.18072
16459,471,471,72.18072
16475,472,471,72.18072
16491,472,472,72.18072
16507,473,472,72.18072
16523,473,473,72.18072
16539,474,473,72.18072
16555,474,474,72.18072
16571,475,474,72.18072
16587,475,475,72.18072
16603,476,475,72.18072
16619,476,475,72.18072
16635,476,476,72.18072
16651,477,476,72.18072
16667,477,477,72.18072
16683,478,477,72.18072
16699,478,478,72.18072
16715,479,478,72.18072
16731,479,479,72.18072
16747,480,479,72.18072
16763,480,480,72.18072
16779,481,480,72.18072
16795,481,481,72.18072
16811,482,481,72.18072
16827,482,481,72.18072
16843,482,482,72.18072
16859,483,482,72.18072
16875,483,483,72.18072
16891,484,483,72.18072
